cvm_code,trade_name,b3_trade_name,b3_issuer_code,b3_segment,b3_sector,available_years
912196,GJAINDUSTRIA,GJAINDUSTRIA,GJAI,NaN,NaN,0
912238,TAG S/A,TAG S/A,TSSG,NaN,NaN,0
912246,MARACANA S/A,MARACANA S/A,MCEN,NaN,NaN,0
912253,SANEAME 100,SANEAME 100,CEMS,NaN,NaN,0
912261,FURNAS,FURNAS,FURN,NaN,NaN,0
912279,VENETO ENERG,VENETO ENERG,VENS,NaN,NaN,0
912287,FERRARI AGRO,FERRARI AGRO,FRAG,NaN,NaN,0
912295,LPP I EMPREE,LPP I EMPREE,LPPP,NaN,NaN,0
912303,REC LOG 331,REC LOG 331,RLEI,NaN,NaN,0
912311,ECOPORTO S/A,ECOPORTO S/A,ECPO,NaN,NaN,0
912329,SAOJOAOENERG,SAOJOAOENERG,SAJE,NaN,NaN,0
912337,REC LOG 411,REC LOG 411,RCLG,NaN,NaN,0
912345,CIMED INDUST,CIMED INDUST,CIME,NaN,NaN,0
912378,GE CAPITALBR,GE CAPITALBR,GNEC,NaN,NaN,0
912386,MARFIM EMP,MARFIM EMP,CCPM,NaN,NaN,0
912394,CIA PART CON,CIA PART CON,CPCC,NaN,NaN,0
912402,RINCAO S MIG,RINCAO S MIG,RSME,NaN,NaN,0
912410,RINCAOALBINO,RINCAOALBINO,RALB,NaN,NaN,0
912428,QUEVEDOS ENE,QUEVEDOS ENE,QUEV,NaN,NaN,0
912436,PRIMAV INFRA,PRIMAV INFRA,PINF,NaN,NaN,0
912444,SALTOGUASSUP,SALTOGUASSUP,GUAP,NaN,NaN,0
912451,ELETRICAIVAI,ELETRICAIVAI,IVAI,NaN,NaN,0
912469,LFP PARTICIP,LFP PARTICIP,LFPP,NaN,NaN,0
912477,IMPAR SERVIC,IMPAR SERVIC,IMPA,NaN,NaN,0
912485,CIASECVERT 2,CIASECVERT 2,SCVR,NaN,NaN,0
912493,ATE VIII TRA,ATE VIII TRA,ATEV,NaN,NaN,0
912501,EVOLTZ PART,EVOLTZ PART,EVLZ,NaN,NaN,0
912519,COMPAGAS,COMPAGAS,CPGS,NaN,NaN,0
912527,COREMAS HOLD,COREMAS HOLD,CORE,NaN,NaN,0
912535,AGPART,AGPART,CANT,NaN,NaN,0
912543,CI 004 EMPR,CI 004 EMPR,CIEI,NaN,NaN,0
912550,REC 2019 III,REC 2019 III,RECS,NaN,NaN,0
912568,BEACH PARK,BEACH PARK,BEPK,NaN,NaN,0
912576,OPTIPAR PART,OPTIPAR PART,OTPA,NaN,NaN,0
912584,ATE V LONDRI,ATE V LONDRI,LNDV,NaN,NaN,0
912592,ATE VI CAMPO,ATE VI CAMPO,CNVI,NaN,NaN,0
912600,AGASUS S.A.,AGASUS S.A.,AGAU,NaN,NaN,0
912618,VILASERGIPE2,VILASERGIPE2,VSP2,NaN,NaN,0
912626,VILASERGIPE3,VILASERGIPE3,VLS3,NaN,NaN,0
912634,VILASERGIPE1,VILASERGIPE1,VSG2,NaN,NaN,0
912642,VILA RN 1,VILA RN 1,VNR1,NaN,NaN,0
912659,VILA RN 2,VILA RN 2,VNR2,NaN,NaN,0
912667,VILA PIAUI 3,VILA PIAUI 3,VPI3,NaN,NaN,0
912675,ATE VII FOZ,ATE VII FOZ,FVII,NaN,NaN,0
912683,MERCATO EXPR,MERCATO EXPR,MCEX,NaN,NaN,0
912691,FARO ENERGY,FARO ENERGY,FACL,NaN,NaN,0
912709,AGRO TALENT,AGRO TALENT,AGTL,NaN,NaN,0
912717,GLP O PARTIC,GLP O PARTIC,GLPO,NaN,NaN,0
912725,SOLFACIL SEC,SOLFACIL SEC,SSCF,NaN,NaN,0
912733,RIOMAR SHOPP,RIOMAR SHOPP,RISF,NaN,NaN,0
912741,ENGIE TRANSM,ENGIE TRANSM,EGIT,NaN,NaN,0
912758,VENTOS SGALV,VENTOS SGALV,GVAO,NaN,NaN,0
912766,VENTOSSBENTO,VENTOSSBENTO,VSBT,NaN,NaN,0
912774,VENTOSS ELOY,VENTOSS ELOY,ELOY,NaN,NaN,0
912782,SPE LVERDEII,SPE LVERDEII,SPLV,NaN,NaN,0
912790,INTERCEMENTP,INTERCEMENTP,ITCT,NaN,NaN,0
912857,FORTBRAS AUT,FORTBRAS AUT,FOAU,NaN,NaN,0
912865,FRANCISCO SA,FRANCISCO SA,FRCS,NaN,NaN,0
912873,NEOENERGIA I,NEOENERGIA I,NITA,NaN,NaN,0
912881,MORUMBI BR,MORUMBI BR,MBBR,NaN,NaN,0
912899,ORBI QUIMICA,ORBI QUIMICA,ORBQ,NaN,NaN,0
912907,ENERGISA NF,ENERGISA NF,CENF,NaN,NaN,0
912915,RODPIRA-PANO,RODPIRA-PANO,CONR,NaN,NaN,0
912923,ENERGISAACRE,ENERGISAACRE,CEAC,NaN,NaN,0
912931,INFRABR HOLD,INFRABR HOLD,INBH,NaN,NaN,0
912949,TRAVSEC VIII,TRAVSEC VIII,TVSE,NaN,NaN,0
912998,WE TRUST,WE TRUST,WETR,NaN,NaN,0
913004,DYN DC DATA,DYN DC DATA,DYDC,NaN,NaN,0
913012,GAZIN INDCOM,GAZIN INDCOM,GAZN,NaN,NaN,0
913020,FOLHALARGA I,FOLHALARGA I,FLHA,NaN,NaN,0
913038,EOL MARAL I,EOL MARAL I,EOMI,NaN,NaN,0
913046,EOL MARAL II,EOL MARAL II,EOII,NaN,NaN,0
913053,E TERRASANTA,E TERRASANTA,CETS,NaN,NaN,0
913061,RAPIDOO PAG,RAPIDOO PAG,RPDO,NaN,NaN,0
913079,TERRASANTAII,TERRASANTAII,CEII,NaN,NaN,0
913087,N.O.L.S.P.E.,N.O.L.S.P.E.,NLSP,NaN,NaN,0
913095,SPE 3R PETRO,SPE 3R PETRO,SP3R,NaN,NaN,0
913129,VIA BR MT320,VIA BR MT320,VIMT,NaN,NaN,0
913137,DMCARD SEC,DMCARD SEC,DMCS,NaN,NaN,0
913145,TME S/A,TME S/A,TMES,NaN,NaN,0
913152,VILA LEOPOLD,VILA LEOPOLD,VLLP,NaN,NaN,0
913160,OT SERVIÇOS,OT SERVIÇOS,OTSL,NaN,NaN,0
913178,HAVAN LOJAS,HAVAN LOJAS,HVAN,NaN,NaN,0
913186,VISION F SA,VISION F SA,VSPE,NaN,NaN,0
913194,CS BR PARTIC,CS BR PARTIC,CSBR,NaN,NaN,0
913202,CSBRASILFROT,CSBRASILFROT,CSFR,NaN,NaN,0
913210,COLINAS ENER,COLINAS ENER,CLNS,NaN,NaN,0
913228,SUPERSIM SEC,SUPERSIM SEC,SSSC,NaN,NaN,0
913236,SBF COM PROD,SBF COM PROD,SBFC,NaN,NaN,0
913244,BRILHANTEENE,BRILHANTEENE,BRTE,NaN,NaN,0
913269,TRAVESSIA IX,TRAVESSIA IX,TRIX,NaN,NaN,0
913277,VILA PIAUI 1,VILA PIAUI 1,VP1E,NaN,NaN,0
913285,VILA PIAUI 2,VILA PIAUI 2,VP2E,NaN,NaN,0
913293,VISION ITAOB,VISION ITAOB,VSIT,NaN,NaN,0
913301,AM GER TRANS,AM GER TRANS,AMTG,NaN,NaN,0
913319,SC2 MARANHÃO,SC2 MARANHÃO,SCMR,NaN,NaN,0
913327,FS TRANSMISS,FS TRANSMISS,TRFS,NaN,NaN,0
913335,SIMÕES TRANS,SIMÕES TRANS,SIMO,NaN,NaN,0
913350,MADERO IND,MADERO IND,MDRO,NaN,NaN,0
913368,PAU RAINHA,PAU RAINHA,RAIN,NaN,NaN,0
913376,SANTA LUZ,SANTA LUZ,SLZG,NaN,NaN,0
913384,CANTAGERACAO,CANTAGERACAO,CGCE,NaN,NaN,0
913392,BONFIM GERAC,BONFIM GERAC,BGCE,NaN,NaN,0
913400,INPASA AGRO,INPASA AGRO,INPS,NaN,NaN,0
913418,TRAVESSIA X,TRAVESSIA X,TVSX,NaN,NaN,0
913426,TRAVESSIAXII,TRAVESSIAXII,TVSC,NaN,NaN,0
913434,AETEAMAZONIA,AETEAMAZONIA,AETE,NaN,NaN,0
913442,VERT PROVI,VERT PROVI,CRFN,NaN,NaN,0
913459,RB COM PROP,RB COM PROP,RBMM,NaN,NaN,0
913467,GUIMARANIA I,GUIMARANIA I,GMAI,NaN,NaN,0
913475,GUIMARANIAII,GUIMARANIAII,GMRN,NaN,NaN,0
913483,COREMAS II,COREMAS II,CRII,NaN,NaN,0
913491,EVOLTZ IV,EVOLTZ IV,EVOL,NaN,NaN,0
913509,ELETRONORTE,ELETRONORTE,ELTN,NaN,NaN,0
913517,JUTURNAÍBASA,JUTURNAÍBASA,CAJS,NaN,NaN,0
913525,INFRA BR II,INFRA BR II,IFBH,NaN,NaN,0
913533,PETRA GOLD,PETRA GOLD,PTGD,NaN,NaN,0
913541,GERAAMAZONAS,GERAAMAZONAS,GAMZ,NaN,NaN,0
913558,BLOCK FINANC,BLOCK FINANC,BLOC,NaN,NaN,0
913566,KATRIUM INDU,KATRIUM INDU,KATR,NaN,NaN,0
913574,ADECOAGRO VA,ADECOAGRO VA,ADAG,NaN,NaN,0
913582,TRAVESSIA SE,TRAVESSIA SE,TMPT,NaN,NaN,0
913590,CGTELETROSUL,CGTELETROSUL,CTGE,NaN,NaN,0
913608,COPAGAZ DIST,COPAGAZ DIST,CDGS,NaN,NaN,0
913616,GRANJA FARIA,GRANJA FARIA,GFFA,NaN,NaN,0
913624,CALDEIRÃO GR,CALDEIRÃO GR,CLGE,NaN,NaN,0
913632,VERT-LEVECAP,VERT-LEVECAP,VERL,NaN,NaN,0
913640,BRK AMBIENTA,BRK AMBIENTA,RMSA,NaN,NaN,0
913657,AUTOPASS S/A,AUTOPASS S/A,AUUT,NaN,NaN,0
913665,VDB F3 GERAÇ,VDB F3 GERAÇ,VDBG,NaN,NaN,0
913673,CELESC GERAC,CELESC GERAC,CLGR,NaN,NaN,0
913681,RP PARTICIP,RP PARTICIP,RPPB,NaN,NaN,0
913699,CIASECURIT,CIASECURIT,CRCG,NaN,NaN,0
913749,GUASSUPI,GUASSUPI,GUPT,NaN,NaN,0
913756,PADTECSA,PADTECSA,PADT,NaN,NaN,0
913764,ALCOESTE,ALCOESTE,ABFR,NaN,NaN,0
913772,ITAPOAPARTI,ITAPOAPARTI,IPTO,NaN,NaN,0
913780,TRAVESSIASEC,TRAVESSIASEC,TVXV,NaN,NaN,0
913798,PROJETO LAKE,PROJETO LAKE,PRLK,NaN,NaN,0
913814,TRAVESSIA XI,TRAVESSIA XI,TVSS,NaN,NaN,0
913822,DMA DISTRIBU,DMA DISTRIBU,DMAD,NaN,NaN,0
913830,AES HOLD BR,AES HOLD BR,AHBR,NaN,NaN,0
913848,ROD MS-306,ROD MS-306,CNRD,NaN,NaN,0
913889,KATAYAMA,KATAYAMA,KATA,NaN,NaN,0
913897,ENGIEUBERLAN,ENGIEUBERLAN,EUBE,NaN,NaN,0
913905,GAZINHOLDING,GAZINHOLDING,GZHD,NaN,NaN,0
913913,VERT-7,VERT-7,VCP7,NaN,NaN,0
913921,SEC VERT SA,SEC VERT SA,SCIV,NaN,NaN,0
913939,SOLFARMA SEC,SOLFARMA SEC,SOFS,NaN,NaN,0
913947,LINHA UNI SA,LINHA UNI SA,LNUV,NaN,NaN,0
913954,ICATU ASSESS,ICATU ASSESS,IATU,NaN,NaN,0
913962,ASCENSUS GES,ASCENSUS GES,ASCS,NaN,NaN,0
913970,SERRA DO MEL,SERRA DO MEL,SDMH,NaN,NaN,0
913988,CORREDOR LOG,CORREDOR LOG,CLII,NaN,NaN,0
913996,ACQIO HOLDIN,ACQIO HOLDIN,ACQO,NaN,NaN,0
914028,ATAKAREJO DI,ATAKAREJO DI,ATKJ,NaN,NaN,0
914036,PLUGIFY TECN,PLUGIFY TECN,PGTE,NaN,NaN,0
914044,E1 SUBHOLDIN,E1 SUBHOLDIN,ESB1,NaN,NaN,0
914051,ANDALIAS,ANDALIAS,ANDA,NaN,NaN,0
914077,AMERICA NET,AMERICA NET,ANET,NaN,NaN,0
914085,ARES ONE PAR,ARES ONE PAR,ARON,NaN,NaN,0
914093,RENOVAGRO AG,RENOVAGRO AG,RNAG,NaN,NaN,0
914101,RIO CASCA EN,RIO CASCA EN,RCEN,NaN,NaN,0
914119,PCH BV II GE,PCH BV II GE,PCHV,NaN,NaN,0
914127,MONTE RODOVI,MONTE RODOVI,MRHP,NaN,NaN,0
914135,PARINTINS AM,PARINTINS AM,PTAZ,NaN,NaN,0
914143,EQUATORIALTR,EQUATORIALTR,EQUA,NaN,NaN,0
914176,HIGHLINE BRA,HIGHLINE BRA,HGLB,NaN,NaN,0
914184,M.CASSAB COM,M.CASSAB COM,CSSB,NaN,NaN,0
914192,CELEO REDES,CELEO REDES,CLEX,NaN,NaN,0
914200,ALLONDA AMBI,ALLONDA AMBI,ALAP,NaN,NaN,0
914218,FAGUNDES CON,FAGUNDES CON,FCMN,NaN,NaN,0
914226,FASTSHOP S,FASTSHOP S,FSHO,NaN,NaN,0
914234,BMYE PARTICI,BMYE PARTICI,BMYE,NaN,NaN,0
914242,GAMELEIRA GE,GAMELEIRA GE,GMLR,NaN,NaN,0
914259,GOIAS GERADO,GOIAS GERADO,GGEN,NaN,NaN,0
914267,USINA BATATA,USINA BATATA,UBAT,NaN,NaN,0
914275,GLP IMIGRANT,GLP IMIGRANT,GLFG,NaN,NaN,0
914283,IRMÃOS MUFFA,IRMÃOS MUFFA,IMUF,NaN,NaN,0
914291,SMART RJ CON,SMART RJ CON,SMRJ,NaN,NaN,0
914309,DELIVERY CEN,DELIVERY CEN,DCHO,NaN,NaN,0
914317,CELESC DISTR,CELESC DISTR,CLCD,NaN,NaN,0
914325,APSEN FARMA,APSEN FARMA,ASPF,NaN,NaN,0
914333,RODOVIAS DO,RODOVIAS DO,RODB,NaN,NaN,0
914341,LC INVESTIME,LC INVESTIME,LCIN,NaN,NaN,0
914358,BRKAMBIENTA,BRKAMBIENTA,BRKB,NaN,NaN,0
914366,RT071 EMPREE,RT071 EMPREE,RTEP,NaN,NaN,0
914374,TEMBICI PART,TEMBICI PART,TBPA,NaN,NaN,0
914382,MANAUS TRANS,MANAUS TRANS,MANT,NaN,NaN,0
914390,REC REGIS EM,REC REGIS EM,REEP,NaN,NaN,0
914408,KOMPASS COMP,KOMPASS COMP,KOMP,NaN,NaN,0
914416,BRISANET SER,BRISANET SER,BRST,NaN,NaN,0
914424,TRAVESSISECU,TRAVESSISECU,TXVI,NaN,NaN,0
914432,ENSEADA DO S,ENSEADA DO S,ENDS,NaN,NaN,0
914440,NOVA INFRAES,NOVA INFRAES,NIGP,NaN,NaN,0
914457,COMPANHIA SE,COMPANHIA SE,IOUU,NaN,NaN,0
914473,ARES 2 PARTI,ARES 2 PARTI,ARPR,NaN,NaN,0
914481,NUVINI S.A.,NUVINI S.A.,NVNI,NaN,NaN,0
914499,AGRICOLA ALV,AGRICOLA ALV,AGAL,NaN,NaN,0
914507,SUMICITY TEL,SUMICITY TEL,SUMI,NaN,NaN,0
914515,TRASECFINANC,TRASECFINANC,TXXI,NaN,NaN,0
914523,REVELO COMPA,REVELO COMPA,RVLO,NaN,NaN,0
914531,APOLLO 17,APOLLO 17,APOL,NaN,NaN,0
914549,OLEOPLAN,OLEOPLAN,OBIO,NaN,NaN,0
914556,TEQUIMAR VC,TEQUIMAR VC,TQMR,NaN,NaN,0
914564,NORTE ASSET,NORTE ASSET,NAMG,NaN,NaN,0
914572,OURO PRETO S,OURO PRETO S,SNRO,NaN,NaN,0
914580,JASAUDE ANIM,JASAUDE ANIM,JASD,NaN,NaN,0
914598,BRASILPREV S,BRASILPREV S,BPSE,NaN,NaN,0
914648,COMSECREDFIN,COMSECREDFIN,VOLC,NaN,NaN,0
914655,AGEO LESTE S,AGEO LESTE S,AGLT,NaN,NaN,0
914663,AMBIENTAL MS,AMBIENTAL MS,AMMS,NaN,NaN,0
914671,AK 24 EMPREE,AK 24 EMPREE,AK24,NaN,NaN,0
914689,ELEVA EDUCAC,ELEVA EDUCAC,EEDS,NaN,NaN,0
914697,BDWPART HOLD,BDWPART HOLD,BDWP,NaN,NaN,0
914705,G5 HOLDING S,G5 HOLDING S,G5HO,NaN,NaN,0
914713,COMPANHIASEC,COMPANHIASEC,CFVT,NaN,NaN,0
914739,PRIVALIA,PRIVALIA,PRVA,NaN,NaN,0
914747,BRKAMBGOIAS,BRKAMBGOIAS,FOZG,NaN,NaN,0
914788,INFRAESTRUTU,INFRAESTRUTU,HLIX,NaN,NaN,0
914796,ENVIRONMENT,ENVIRONMENT,EESG,NaN,NaN,0
914804,Z.A DIGITAL,Z.A DIGITAL,ZZDT,NaN,NaN,0
914812,FORTBRASIL S,FORTBRASIL S,FOBR,NaN,NaN,0
914820,CONCESSIONÁR,CONCESSIONÁR,CLTM,NaN,NaN,0
914838,GLP X PARTIC,GLP X PARTIC,GLPX,NaN,NaN,0
914846,RIO ENERGY P,RIO ENERGY P,REPS,NaN,NaN,0
914853,CSIXERS HOLD,CSIXERS HOLD,CSIX,NaN,NaN,0
914861,COMPSECURIT,COMPSECURIT,VUME,NaN,NaN,0
914879,O.A.M.S.P.E.,O.A.M.S.P.E.,OAMS,NaN,NaN,0
914887,OMNI TAXI AE,OMNI TAXI AE,OMTX,NaN,NaN,0
914895,CONCESROTA D,CONCESROTA D,RTCQ,NaN,NaN,0
914903,BRES HENRY F,BRES HENRY F,BHFI,NaN,NaN,0
914911,BRESCO MURIC,BRESCO MURIC,BRMU,NaN,NaN,0
914929,GOIÁS TRANSM,GOIÁS TRANSM,GTSA,NaN,NaN,0
914937,TRANSENERGIA,TRANSENERGIA,TRER,NaN,NaN,0
914945,LAZAMMDSCOR,LAZAMMDSCOR,LMDS,NaN,NaN,0
914952,TEREOS ACUCA,TEREOS ACUCA,ACGU,NaN,NaN,0
914960,HOLDING DO A,HOLDING DO A,HARG,NaN,NaN,0
914978,TRSP - TERMI,TRSP - TERMI,TRRG,NaN,NaN,0
914986,SERRA DO SER,SERRA DO SER,SERS,NaN,NaN,0
915058,LC ENERGIA H,LC ENERGIA H,LCEN,NaN,NaN,0
915066,MEZ 1 ENERGI,MEZ 1 ENERGI,MEZU,NaN,NaN,0
915074,INFRABRASIL,INFRABRASIL,IBHQ,NaN,NaN,0
915082,CONASA COMPA,CONASA COMPA,CCNS,NaN,NaN,0
915090,IFIN PARTICI,IFIN PARTICI,IFPT,NaN,NaN,0
915108,ANEMUS WIND,ANEMUS WIND,ANEM,NaN,NaN,0
915116,HELIUS CAPIT,HELIUS CAPIT,HECG,NaN,NaN,0
915124,TRANSSP,TRANSSP,TESP,NaN,NaN,0
915132,ASABRANCAH,ASABRANCAH,ASAB,NaN,NaN,0
915140,AURAALMASMIN,AURAALMASMIN,AALM,NaN,NaN,0
915199,GREENBRIER M,GREENBRIER M,GRMX,NaN,NaN,0
915207,BRKAMBCACADO,BRKAMBCACADO,BRKC,NaN,NaN,0
915215,CARBON HOLD,CARBON HOLD,CRHF,NaN,NaN,0
915223,COLOMBO AGRO,COLOMBO AGRO,CLAG,NaN,NaN,0
915231,BEMOL S.A.,BEMOL S.A.,BMOL,NaN,NaN,0
915249,ZATIX TECNOL,ZATIX TECNOL,ZTIX,NaN,NaN,0
915256,ENC ENERGY B,ENC ENERGY B,ENBP,NaN,NaN,0
915264,UTE GNA I GE,UTE GNA I GE,UNEG,NaN,NaN,0
915298,ACHELABORAT,ACHELABORAT,ACHE,NaN,NaN,0
915306,DRAMMENRJINF,DRAMMENRJINF,DMRJ,NaN,NaN,0
915314,AGROPASTORIL,AGROPASTORIL,AJOT,NaN,NaN,0
915322,INOVA SAUDE,INOVA SAUDE,INSR,NaN,NaN,0
915330,VERZANI & SA,VERZANI & SA,VZSN,NaN,NaN,0
915348,REC DUQUE DE,REC DUQUE DE,RDCX,NaN,NaN,0
915355,GRANSOL TERM,GRANSOL TERM,GRNS,NaN,NaN,0
915363,RIO CORRENTE,RIO CORRENTE,RCOR,NaN,NaN,0
915371,USINASANTOAN,USINASANTOAN,USST,NaN,NaN,0
915389,SCRIICOMPSEC,SCRIICOMPSEC,SCRC,NaN,NaN,0
915397,INOVASAUDESP,INOVASAUDESP,INSV,NaN,NaN,0
915405,MOB SERVIÇOS,MOB SERVIÇOS,MOBS,NaN,NaN,0
915413,RZKBIOGAS02S,RZKBIOGAS02S,RZKB,NaN,NaN,0
915421,ITAMARACATRA,ITAMARACATRA,IMRC,NaN,NaN,0
915439,COMPANHIA BR,COMPANHIA BR,EDSE,NaN,NaN,0
915447,PROGEN PROJE,PROGEN PROJE,PPGE,NaN,NaN,0
915454,BOLTZMANN EM,BOLTZMANN EM,BLTZ,NaN,NaN,0
915462,CIRANDAIIHOL,CIRANDAIIHOL,CIIH,NaN,NaN,0
915470,GREENYELLOWP,GREENYELLOWP,GRPE,NaN,NaN,0
915488,CEAIVCENTRAI,CEAIVCENTRAI,CEIV,NaN,NaN,0
915496,CSBRASILHOLD,CSBRASILHOLD,CSHO,NaN,NaN,0
915504,XPCOMERCIALI,XPCOMERCIALI,XPEN,NaN,NaN,0
915512,BONNOMESOLAR,BONNOMESOLAR,BNOM,NaN,NaN,0
915520,MEZ6ENERGIAL,MEZ6ENERGIAL,MEZ6,NaN,NaN,0
915538,CONCESSAEROP,CONCESSAEROP,AEAM,NaN,NaN,0
915546,CONCESSBLOCO,CONCESSBLOCO,CBSS,NaN,NaN,0
915553,CONCESSBCENT,CONCESSBCENT,CBCS,NaN,NaN,0
915561,ITRCOMERCIOD,ITRCOMERCIOD,PNEU,NaN,NaN,0
915579,CIDADE MARAV,CIDADE MARAV,CMRV,NaN,NaN,0
915587,OCEANICAENGE,OCEANICAENGE,OENC,NaN,NaN,0
915595,DIPAGRO LTDA,DIPAGRO LTDA,DPGR,NaN,NaN,0
915603,CBOSERVMARIT,CBOSERVMARIT,CBOS,NaN,NaN,0
915611,ICATUCONSULT,ICATUCONSULT,ICCI,NaN,NaN,0
915652,ELETRORIVERS,ELETRORIVERS,ELRV,NaN,NaN,0
915660,BSBENERGETIC,BSBENERGETIC,BSBE,NaN,NaN,0
915678,VERTADIANTEC,VERTADIANTEC,VACS,NaN,NaN,0
915686,RECARGAPAYVE,RECARGAPAYVE,RPAY,NaN,NaN,0
915694,FOZDORIOCLAR,FOZDORIOCLAR,FZRC,NaN,NaN,0
915702,AESTUCHOLDII,AESTUCHOLDII,TCII,NaN,NaN,0
915710,BORBTRANSENE,BORBTRANSENE,BBRM,NaN,NaN,0
915728,BERGAMOCOMER,BERGAMOCOMER,BRGM,NaN,NaN,0
915736,VERTMONEYFIN,VERTMONEYFIN,MONY,NaN,NaN,0
915744,KCTECINTERNE,KCTECINTERNE,KCTS,NaN,NaN,0
915751,TOTALBIOTECN,TOTALBIOTECN,TOTB,NaN,NaN,0
915801,PERSONALCARE,PERSONALCARE,PCRP,NaN,NaN,0
915819,HALEXISTARIN,HALEXISTARIN,HALE,NaN,NaN,0
915827,GDPARGDSOLAR,GDPARGDSOLAR,GDSL,NaN,NaN,0
915835,SETELOCSA,SETELOCSA,STLC,NaN,NaN,0
915843,MEZ5ENERGIAS,MEZ5ENERGIAS,MEZ5,NaN,NaN,0
915850,DELTASULUTIL,DELTASULUTIL,DUTI,NaN,NaN,0
915868,MEZT1TRANSMI,MEZT1TRANSMI,MEZT,NaN,NaN,0
915876,AGUASDEITAPE,AGUASDEITAPE,ITPE,NaN,NaN,0
915884,USINACORUIPE,USINACORUIPE,SAUC,NaN,NaN,0
915892,DOXDOBRASILC,DOXDOBRASILC,DOXB,NaN,NaN,0
915900,IBCEMPEPARTI,IBCEMPEPARTI,IBCP,NaN,NaN,0
915918,MAIOJAMAEMPR,MAIOJAMAEMPR,MJMA,NaN,NaN,0
915926,RCHEMPREENDI,RCHEMPREENDI,RCHE,NaN,NaN,0
915934,ODEBRECHTMAC,ODEBRECHTMAC,FOZM,NaN,NaN,0
915967,ARCOINSURETE,ARCOINSURETE,INSU,NaN,NaN,0
915975,NZEPPONESA,NZEPPONESA,ZEPP,NaN,NaN,0
915983,AMBARURUGUAI,AMBARURUGUAI,ARUG,NaN,NaN,0
915991,BREITENERHOL,BREITENERHOL,BTNR,NaN,NaN,0
916007,E1SUBHOLDING,E1SUBHOLDING,ESHD,NaN,NaN,0
916015,USINACERRADA,USINACERRADA,USCR,NaN,NaN,0
916023,AGORATECNOLO,AGORATECNOLO,NOWS,NaN,NaN,0
916031,LIGUEMOVELSA,LIGUEMOVELSA,LMOV,NaN,NaN,0
916049,TERRAMARINVE,TERRAMARINVE,TEMA,NaN,NaN,0
916098,FITESASA,FITESASA,FITE,NaN,NaN,0
916106,COPAPACOMPAN,COPAPACOMPAN,CPPA,NaN,NaN,0
916114,TERRAINDSLTD,TERRAINDSLTD,TCUL,NaN,NaN,0
916122,TRAVDELTASEC,TRAVDELTASEC,DETR,NaN,NaN,0
916130,ALEXENERGIAP,ALEXENERGIAP,ALEX,NaN,NaN,0
916148,THALASSIUSA0,THALASSIUSA0,THAP,NaN,NaN,0
916153,TVVTERMINALV,TVVTERMINALV,TVVH,NaN,NaN,0
916155,RODOILDISTRI,RODOILDISTRI,RODC,NaN,NaN,0
916161,PMZDISTRIBUI,PMZDISTRIBUI,PMZD,NaN,NaN,0
916163,TEXTILFARBE,TEXTILFARBE,FARB,NaN,NaN,0
916171,OCRIMSAPRODU,OCRIMSAPRODU,OCRM,NaN,NaN,0
916172,LAVRASIIHOLD,LAVRASIIHOLD,LHII,NaN,NaN,0
916173,CONFLUENCIAE,CONFLUENCIAE,CONF,NaN,NaN,0
916174,SAOFRANCISCO,SAOFRANCISCO,SFEN,NaN,NaN,0
916175,AGUAVERMELHA,AGUAVERMELHA,AVTE,NaN,NaN,0
916189,VTRMENERGIAP,VTRMENERGIAP,VTEP,NaN,NaN,0
916196,VENTOSDESAOL,VENTOSDESAOL,VSLE,NaN,NaN,0
916197,BRKNE/N/CSA,BRKNE/N/CSA,BRKS,NaN,NaN,0
916205,AGROCERESMUL,AGROCERESMUL,AGML,NaN,NaN,0
916213,DUNASTRANSMI,DUNASTRANSMI,DUTE,NaN,NaN,0
916221,VERT-KOINCOM,VERT-KOINCOM,KOIN,NaN,NaN,0
916239,SOTRANSALOGI,SOTRANSALOGI,SOTR,NaN,NaN,0
916247,PBADMESTACIO,PBADMESTACIO,PBAE,NaN,NaN,0
916254,CONCSANEAMEN,CONCSANEAMEN,CSAA,NaN,NaN,0
916262,EXTOINCORPOR,EXTOINCORPOR,EXEI,NaN,NaN,0
916270,MAGNUMTIRESD,MAGNUMTIRESD,MGNU,NaN,NaN,0
916288,V2IENERGIASA,V2IENERGIASA,VDIE,NaN,NaN,0
916296,WINITY S.A.,WINITY S.A.,WNTY,NaN,NaN,0
916304,CENTROPAULIS,CENTROPAULIS,CPOG,NaN,NaN,0
916312,CONCSISTRODO,CONCSISTRODO,CSRR,NaN,NaN,0
916320,ASTICIEPARTI,ASTICIEPARTI,ASTP,NaN,NaN,0
916338,AMBIENTALPAR,AMBIENTALPAR,ABPA,NaN,NaN,0
916346,VIACAOAGUIAB,VIACAOAGUIAB,VABC,NaN,NaN,0
916361,EBESSISTEMAS,EBESSISTEMAS,EBSE,NaN,NaN,0
916379,SCALADATACER,SCALADATACER,SCLL,NaN,NaN,0
916382,TUCANOHOLDIN,TUCANOHOLDIN,TNHL,NaN,NaN,0
916387,P FUNERARIOS,P FUNERARIOS,CBPF,NaN,NaN,0
916390,VERTPARCELEX,VERTPARCELEX,VEEX,NaN,NaN,0
916395,LOG ENERGIA,LOG ENERGIA,LGCM,NaN,NaN,0
916403,RECHAGRICOLA,RECHAGRICOLA,RHAG,NaN,NaN,0
916411,MULTIHEMO,MULTIHEMO,MHSM,NaN,NaN,0
916429,CB CIA SEC,CB CIA SEC,CBCF,NaN,NaN,0
